RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
695,"Senzatela, A",COL,P,33,32,1,4,1,0,0,5,0,20,0,0,.125,.125,.156,.281,0,0,7,0,5,1,0,13,2,6.50,120,39
702,"Richard, C",SD,P,31,57,2,7,1,0,1,4,1,31,0,0,.123,.167,.193,.360,0,2,8,0,11,2,0,21,6,3.50,237,68
703,"Thompson, T",LAD,CF,27,49,6,6,2,1,1,2,6,23,0,0,.122,.218,.265,.483,1,0,0,0,13,4,0,10,10,1.00,226,55
704,"Van Slyke, S",CIN,LF,29,41,6,5,1,0,2,3,7,15,1,0,.122,.250,.293,.543,1,0,0,0,12,3,0,7,14,0.50,200,48
705,"Nieuwenhuis, K",MIL,CF,16,26,3,3,1,0,1,1,4,15,0,0,.115,.258,.269,.527,0,1,0,0,7,2,0,3,5,0.60,142,31
706,"Hill, R",LAD,P,23,45,1,5,1,0,0,4,0,18,0,0,.111,.146,.133,.279,0,2,1,1,6,1,0,16,8,2.00,156,49
706,"Kozma, P",TEX,SS,39,45,6,5,0,0,1,2,3,20,0,1,.111,.200,.178,.378,0,2,1,0,8,1,0,8,13,0.62,205,51
706,"Milone, T",NYM,P,16,9,0,1,0,0,0,1,2,5,0,0,.111,.273,.111,.384,0,0,1,0,1,0,0,4,0,*.**,43,12
706,"Selsky, S",BOS,3B,8,9,0,1,1,0,0,0,0,5,0,0,.111,.111,.222,.333,0,0,0,0,2,1,0,3,0,*.**,44,9
706,"Vincej, Z",CIN,SS,9,9,2,1,0,0,0,0,1,5,0,0,.111,.333,.111,.444,0,2,0,0,1,0,0,2,1,2.00,54,12
711,"Mejia, A",STL,2B,29,46,6,5,0,0,1,3,2,13,0,0,.109,.146,.174,.320,0,0,1,0,8,1,2,22,9,2.44,197,49
711,"Perdomo, L",SD,P,27,46,3,5,1,4,0,3,1,20,0,0,.109,.128,.304,.432,0,0,6,0,14,5,1,21,7,3.00,158,53
713,"Brinson, L",MIL,CF,21,47,2,5,0,1,2,3,7,17,1,0,.106,.236,.277,.513,1,1,0,0,13,3,0,16,9,1.78,209,55
714,"Asche, C",CWS,DH,19,57,5,6,1,0,1,4,3,21,0,0,.105,.177,.175,.353,1,2,0,0,10,2,1,12,19,0.63,214,62
714,"Despaigne, O",MIA,P,18,19,0,2,0,0,0,1,0,5,0,0,.105,.105,.105,.211,0,0,1,0,2,0,0,12,1,12.00,62,20
714,"Nelson, J",MIL,P,27,57,0,6,0,0,0,2,1,35,0,0,.105,.121,.105,.226,0,0,2,0,6,0,0,16,2,8.00,234,60
717,"Kuhl, C",PIT,P,30,48,2,5,2,0,0,3,1,16,0,0,.104,.122,.146,.268,0,0,3,0,7,2,1,23,8,2.88,188,52
717,"Urena, J",MIA,P,32,48,3,5,1,0,0,2,0,28,0,0,.104,.104,.125,.229,0,0,8,0,6,1,0,18,5,3.60,187,56
719,"Adleman, T",CIN,P,27,29,0,3,1,0,0,2,0,10,0,0,.103,.103,.138,.241,0,0,3,0,4,1,0,16,3,5.33,108,32
720,"Freeman, M",CHC,SS,35,60,6,6,2,0,1,1,6,19,0,0,.100,.182,.183,.365,1,0,0,0,11,3,1,20,16,1.25,267,66
720,"Gale, R",SD,C,3,10,1,1,0,0,1,2,0,2,0,0,.100,.100,.400,.500,0,0,0,0,4,1,0,3,4,0.75,45,10
720,"Giavotella, J",BAL,2B,7,10,0,1,0,0,0,0,0,4,1,0,.100,.100,.100,.200,0,0,0,0,1,0,0,2,3,0.67,39,10
720,"Hendricks, K",CHC,P,24,50,3,5,1,0,0,5,0,28,0,0,.100,.100,.120,.220,0,0,1,0,6,1,0,12,6,2.00,179,51
720,"Perez, C",LAA,C,11,20,1,2,0,0,1,3,1,6,0,0,.100,.143,.250,.393,0,0,0,0,5,1,0,6,6,1.00,76,21
720,"Valera, B",STL,2B,5,10,0,1,0,0,0,0,1,0,0,0,.100,.182,.100,.282,0,0,0,0,1,0,0,3,6,0.50,36,11
726,"Jackson, E",WSH,P,17,21,3,2,0,0,0,0,0,15,0,0,.095,.095,.095,.190,0,0,0,0,2,0,0,2,2,1.00,81,21
727,"Samardzija, J",SF,P,33,64,3,6,2,0,1,2,0,25,0,0,.094,.094,.172,.266,0,0,3,0,11,3,0,26,10,2.60,220,67
728,"Bettis, C",COL,P,9,11,1,1,0,0,0,1,1,6,0,0,.091,.167,.091,.258,0,0,3,0,1,0,0,6,1,6.00,59,15
728,"Gonzalez, G",WSH,P,30,66,3,6,0,0,0,5,4,29,0,0,.091,.143,.091,.234,0,0,5,0,6,0,0,21,15,1.40,245,75
728,"Hellickson, J",BAL,P,20,33,1,3,1,1,0,2,3,9,0,0,.091,.167,.182,.348,0,0,3,0,6,2,0,21,3,7.00,171,39
728,"Hoffman, J",COL,P,23,33,1,3,1,0,0,1,0,17,0,0,.091,.091,.121,.212,0,0,3,0,4,1,1,14,3,4.67,120,36
728,"Roark, T",WSH,P,30,55,1,5,1,0,0,0,1,22,0,0,.091,.107,.109,.216,0,0,7,0,6,1,1,29,7,4.14,221,63
728,"Stubbs, D",TEX,CF,10,22,0,2,0,0,0,0,2,9,0,0,.091,.167,.091,.258,0,0,0,0,2,0,0,4,7,0.57,89,24
728,"Wallach, C",CIN,C,6,11,0,1,0,0,0,0,0,5,0,0,.091,.091,.091,.182,0,0,0,0,1,0,0,2,3,0.67,47,11
735,"Cueto, J",SF,P,25,46,3,4,0,0,0,3,1,15,0,0,.087,.104,.087,.191,0,0,4,1,4,0,0,27,5,5.40,143,52
736,"Garza, M",MIL,P,23,35,1,3,0,0,0,1,0,13,0,0,.086,.111,.086,.197,0,1,1,0,3,0,0,19,1,19.00,142,37
736,"Lamet, D",SD,P,19,35,0,3,0,0,0,0,0,22,0,0,.086,.086,.086,.171,0,0,3,0,3,0,0,10,3,3.33,117,38
738,"Jimenez, A",TEX,C,7,12,0,1,0,0,0,0,0,7,0,0,.083,.083,.083,.167,0,0,1,0,1,0,1,3,3,1.00,45,13
738,"Nola, A",PHI,P,25,48,3,4,0,0,0,1,4,25,0,0,.083,.154,.083,.237,0,0,2,0,4,0,0,19,2,9.50,218,54
738,"Ortiz, D",PIT,OF,9,12,1,1,0,0,0,0,1,1,0,0,.083,.154,.083,.237,0,0,0,0,1,0,0,3,7,0.43,38,13
738,"Susac, A",MIL,C,8,12,0,1,0,0,0,0,0,6,0,0,.083,.083,.083,.167,0,0,0,0,1,0,0,1,4,0.25,54,12
742,"Leiter Jr., M",PHI,P,23,25,0,2,0,0,0,0,0,12,0,0,.080,.080,.080,.160,0,0,1,0,2,0,1,12,1,12.00,105,26
742,"Montero, R",NYM,P,32,25,1,2,0,0,0,1,0,10,0,0,.080,.080,.080,.160,0,0,3,0,2,0,0,13,3,4.33,81,28
742,"Quintana, J",CHC,P,15,25,2,2,0,0,0,4,1,17,0,0,.080,.111,.080,.191,0,0,6,1,2,0,0,11,2,5.50,131,33
745,"Gray, J",COL,P,19,38,3,3,0,0,1,3,1,27,0,0,.079,.103,.158,.260,0,0,4,0,6,1,0,8,4,2.00,178,43
746,"Janish, P",BAL,SS,14,26,0,2,0,0,0,3,1,6,0,0,.077,.111,.077,.188,0,0,1,0,2,0,1,11,9,1.22,114,28
747,"Lynn, L",STL,P,31,54,2,4,2,0,0,0,1,25,0,0,.074,.107,.111,.218,0,1,5,0,6,2,1,26,5,5.20,235,61
747,"Wheeler, Z",NYM,P,17,27,1,2,1,0,0,0,1,12,0,0,.074,.107,.111,.218,0,0,1,0,3,1,0,9,5,1.80,101,29
749,"Straily, D",MIA,P,31,55,2,4,1,0,0,1,1,33,0,0,.073,.089,.091,.180,0,0,8,0,5,1,1,25,2,12.50,220,64
750,"Gosewisch, T",SEA,C,11,28,1,2,0,0,0,0,1,14,0,0,.071,.103,.071,.175,0,0,2,0,2,0,2,11,5,2.20,115,31
750,"Wojciechowski, A",CIN,P,23,14,0,1,0,0,0,0,0,11,0,0,.071,.071,.071,.143,0,0,0,0,1,0,0,0,2,0.00,54,14
752,"Castillo, L",CIN,P,14,29,0,2,0,0,0,1,1,11,0,0,.069,.100,.069,.169,0,0,3,0,2,0,0,15,4,3.75,97,33
753,"Pivetta, N",PHI,P,25,44,3,3,0,0,0,0,0,21,0,0,.068,.068,.068,.136,0,0,4,0,3,0,1,18,7,2.57,171,48
754,"Butler, E",CHC,P,12,15,0,1,0,0,0,0,1,6,0,0,.067,.125,.067,.192,0,0,3,0,1,0,0,8,3,2.67,75,19
754,"Sims, L",ATL,P,14,15,1,1,0,0,0,0,0,8,0,0,.067,.067,.067,.133,0,0,3,0,1,0,0,7,2,3.50,73,18
756,"Darvish, Y",LAD,P,9,17,0,1,0,0,0,0,1,14,0,0,.059,.111,.059,.170,0,0,2,0,1,0,0,3,1,3.00,73,20
756,"Goodrum, N",MIN,RF,11,17,1,1,0,0,0,0,1,10,0,0,.059,.111,.059,.170,0,0,0,0,1,0,0,4,2,2.00,86,18
756,"Harvey, M",NYM,P,18,34,2,2,0,0,0,1,1,13,0,0,.059,.086,.059,.145,0,0,1,0,2,0,3,17,6,2.83,125,36
759,"Wood, A",LAD,P,27,52,1,3,0,0,0,4,2,29,0,0,.058,.093,.058,.150,0,0,4,0,3,0,1,21,4,5.25,222,58
760,"May, J",CWS,CF,15,36,2,2,0,0,0,3,3,17,0,0,.056,.150,.056,.206,0,1,2,0,2,0,1,17,3,5.67,179,42
761,"Garrett, A",CIN,P,15,19,1,1,1,0,0,1,0,6,0,0,.053,.053,.105,.158,0,0,4,0,2,1,3,16,3,5.33,74,23
762,"Fontana, N",LAA,2B,12,20,1,1,0,0,1,1,3,8,1,1,.050,.174,.200,.374,0,0,0,0,4,1,1,8,4,2.00,92,23
763,"Williams, T",PIT,P,30,41,1,2,0,0,0,0,2,17,0,0,.049,.093,.049,.142,0,0,4,0,2,0,1,20,7,2.86,175,47
764,"Foltynewicz, M",ATL,P,28,42,1,2,0,0,0,0,0,27,0,0,.048,.048,.048,.095,0,0,7,0,2,0,0,13,7,1.86,165,49
764,"Godley, Z",ARI,P,25,42,1,2,0,0,0,2,2,26,0,0,.048,.091,.048,.139,0,0,9,0,2,0,0,19,4,4.75,196,53
764,"Koehler, T",TOR,P,11,21,0,1,0,0,0,0,0,15,0,0,.048,.048,.048,.095,0,0,0,0,1,0,0,4,1,4.00,86,21
767,"McCarthy, B",LAD,P,18,23,2,1,0,0,0,0,3,16,0,0,.043,.154,.043,.197,0,0,2,0,1,0,0,5,3,1.67,114,28
767,"Stephenson, R",CIN,P,25,23,1,1,0,0,0,0,0,15,0,0,.043,.043,.043,.087,0,0,2,0,1,0,1,8,2,4.00,82,25
767,"Wacha, M",STL,P,28,46,3,2,0,0,0,3,1,22,0,0,.043,.063,.043,.106,0,0,7,1,2,0,2,28,4,7.00,210,55
770,"Murphy, T",COL,C,12,24,1,1,1,0,0,1,2,9,0,0,.042,.115,.083,.199,1,0,0,0,2,1,0,6,8,0.75,103,26
770,"Romano, S",CIN,P,16,24,0,1,1,0,0,0,1,15,0,0,.042,.080,.083,.163,0,0,5,0,2,1,1,14,0,*.**,103,30
772,"Saltalamacchia, J",TOR,C,10,25,1,1,0,0,0,0,1,16,0,0,.040,.077,.040,.117,0,0,0,0,1,0,0,2,6,0.33,115,26
773,"Anderson, T",COL,P,17,26,1,1,0,0,0,0,1,17,0,0,.038,.074,.038,.113,0,0,6,0,1,0,1,12,3,4.00,127,33
774,"Newcomb, S",ATL,P,19,27,1,1,0,0,0,0,2,17,0,0,.037,.103,.037,.140,0,0,6,0,1,0,1,15,1,15.00,132,35
775,"Feldman, S",CIN,P,20,34,0,1,0,0,0,0,0,16,0,0,.029,.029,.029,.059,0,0,4,0,1,0,0,11,10,1.10,125,38
776,"Nova, I",PIT,P,29,51,0,1,0,0,0,0,0,31,0,0,.020,.020,.020,.039,0,0,9,0,1,0,0,22,6,3.67,209,60
777,"Adames, C",COL,SS,12,13,1,0,0,0,0,0,1,6,0,0,.000,.071,.000,.071,0,0,0,0,0,0,0,1,6,0.17,54,14
777,"Alexander, S",KC,P,4,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,0,*.**,13,3
777,"Alvarez, H",PHI,P,3,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,1,3.00,17,6
777,"Aquino, J",BAL,P,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,7,2
777,"Asher, A",BAL,P,2,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,5,1
777,"Astin, B",CIN,P,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Avilan, L",LAD,P,58,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,9,2
777,"Baez, P",LAD,P,61,1,0,0,0,0,0,1,1,1,0,0,.000,.500,.000,.500,0,0,0,0,0,0,0,0,0,-.--,8,2
777,"Banda, A",ARI,P,7,5,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,2,1,2.00,19,6
777,"Barbato, J",PIT,P,23,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,5,1
777,"Barraclough, K",MIA,P,62,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Bauer, T",CLE,P,2,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,0,*.**,13,3
777,"Bergman, C",SEA,P,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,3,1
777,"Berry, Q",MIL,CF,7,3,0,0,0,0,0,0,0,2,2,1,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,12,3
777,"Biagini, J",TOR,P,4,2,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,3,0,*.**,10,3
777,"Bibens-Dirkx, A",TEX,P,2,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,18,3
777,"Blackburn, P",OAK,P,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,9,3
777,"Blazek, M",MIL,P,5,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2,0,*.**,8,2
777,"Bormann, J",PIT,C,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Bradford, C",NYM,P,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Brebbia, J",STL,P,46,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,3,1
777,"Brice, A",CIN,P,21,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,1,1.00,17,4
777,"Buchholz, C",PHI,P,2,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,10,2
777,"Carrasco, C",CLE,P,2,4,1,0,0,0,0,0,1,1,0,0,.000,.200,.000,.200,0,0,0,0,0,0,0,1,2,0.50,20,5
777,"Cecil, B",STL,P,68,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,6,1
777,"Chavez, J",LAA,P,4,5,0,0,0,0,0,0,0,5,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,1,0,*.**,21,6
777,"Clevinger, M",CLE,P,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,2,0,*.**,11,3
777,"Cobb, A",TB,P,2,6,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,2,0.00,23,6
777,"Colon, B",MIN,P,12,19,1,0,0,0,0,0,0,10,0,0,.000,.000,.000,.000,0,0,1,0,0,0,1,8,3,2.67,64,20
777,"Cosart, J",SD,P,7,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,2,0,0,0,0,4,0,*.**,19,6
777,"Cotton, J",OAK,P,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,7,2
777,"Covey, D",CWS,P,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Delgado, R",ARI,P,25,8,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,5,1,5.00,28,9
777,"Devenski, C",HOU,P,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Diaz, E",SEA,P,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Diaz, M",SD,P,31,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,4,0,*.**,8,4
777,"Duensing, B",CHC,P,65,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2,0,*.**,12,4
777,"Edwards Jr., C",CHC,P,68,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Ellington, B",MIA,P,40,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,7,1
777,"Estrada, M",TOR,P,2,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,19,4
777,"Familia, J",NYM,P,25,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Fedde, E",WSH,P,3,4,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,2,0,*.**,17,5
777,"Feliz, M",HOU,P,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Fiers, M",HOU,P,2,1,1,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Finnegan, B",CIN,P,5,5,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,1,0,0,0,1,5,1,5.00,25,6
777,"Fister, D",BOS,P,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,2,0.00,6,2
777,"Flaherty, J",STL,P,6,6,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,4,0,*.**,32,6
777,"Floro, D",LAD,P,3,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2,1,2.00,14,4
777,"Freeman, S",ATL,P,54,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,8,2
777,"Fried, M",ATL,P,10,7,1,0,0,0,0,0,1,3,0,0,.000,.125,.000,.125,0,0,1,0,0,0,0,5,0,*.**,40,9
777,"Fulmer, M",DET,P,2,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,4,0,*.**,16,5
777,"Gant, J",STL,P,7,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,0,*.**,10,3
777,"Gausman, K",BAL,P,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,12,2
777,"Gearrin, C",SF,P,66,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,7,2
777,"Gohara, L",ATL,P,5,9,0,0,0,0,0,0,0,7,0,0,.000,.000,.000,.000,0,0,1,0,0,0,1,4,0,*.**,33,10
777,"Gonzalez, M",TEX,P,4,6,1,0,0,0,0,0,1,2,0,0,.000,.143,.000,.143,0,0,1,0,0,0,0,5,0,*.**,33,8
777,"Gore, T",KC,LF,12,4,2,0,0,0,0,0,1,2,2,2,.000,.200,.000,.200,0,0,0,0,0,0,0,1,1,1.00,22,5
777,"Grace, M",WSH,P,39,5,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,27,5
777,"Graveman, K",OAK,P,2,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,5,1
777,"Green, G",MIA,2B,2,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,11,3
777,"Griffin, A",TEX,P,3,5,0,0,0,0,0,0,1,5,0,0,.000,.167,.000,.167,0,0,0,0,0,0,0,0,0,-.--,27,6
777,"Grimm, J",CHC,P,48,3,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,3,0,*.**,7,3
777,"Guerra, J",MIA,P,16,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,4,1
777,"Guerra, J",MIL,P,20,16,0,0,0,0,0,0,0,4,0,0,.000,.000,.000,.000,0,0,5,0,0,0,0,10,7,1.43,56,21
777,"Hader, J",MIL,P,32,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,1,1.00,19,4
777,"Hamels, C",TEX,P,1,3,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,0,*.**,13,3
777,"Hammel, J",KC,P,3,8,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,1,0,0,0,1,6,2,3.00,25,9
777,"Hand, B",SD,P,66,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,2,0,*.**,5,2
777,"Happ, J",TOR,P,1,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,6,2
777,"Hernandez, A",CIN,P,17,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,7,2
777,"Higashioka, K",NYY,C,9,18,2,0,0,0,0,0,2,6,0,0,.000,.100,.000,.100,0,0,0,0,0,0,0,6,6,1.00,73,20
777,"Hoyt, J",HOU,P,3,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Jackson, L",ATL,P,41,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,3,0,*.**,14,3
777,"Jeffress, J",MIL,P,21,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,9,2
777,"Johnson, B",BOS,P,1,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,1,1.00,7,2
777,"Junis, J",KC,P,1,3,0,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,15,3
777,"Kendrick, K",BOS,P,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,1,0,*.**,9,2
777,"Keuchel, D",HOU,P,1,3,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,12,3
777,"Kontos, G",PIT,P,59,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,5,2
777,"Krol, I",ATL,P,48,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,4,1
777,"LaMarre, R",OAK,LF,3,7,0,0,0,0,0,0,1,3,0,0,.000,.125,.000,.125,0,0,0,0,0,0,0,3,1,3.00,23,8
777,"Latos, M",TOR,P,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,2,0.50,6,3
777,"Lawrence, C",SEA,P,2,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,2,0,*.**,11,3
777,"Lee, Z",SD,P,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,3,0,*.**,7,3
777,"Lindblom, J",PIT,P,4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,7,2
777,"Lloyd, K",SD,P,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,0,*.**,1,1
777,"Locastro, T",LAD,2B,3,1,0,0,0,0,0,0,0,0,1,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,1,0.00,2,1
777,"Locke, J",MIA,P,7,10,0,0,0,0,0,0,1,9,0,0,.000,.091,.000,.091,0,0,0,0,0,0,0,1,0,*.**,47,11
777,"Lombardozzi Jr., S",MIA,2B,2,8,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,5,1,5.00,30,8
777,"Lyons, T",STL,P,48,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,0,0,0,0,0,0,0,0,0,-.--,13,2
777,"Machi, J",CWS,P,1,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Manaea, S",OAK,P,2,3,0,0,0,0,0,0,1,2,0,0,.000,.250,.000,.250,0,0,1,0,0,0,0,2,0,*.**,23,5
777,"Martinez, N",TEX,P,2,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,0,0,0,0,0,0,0,0,0,-.--,10,2
777,"McCullers Jr., L",HOU,P,1,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,1,2,0.50,9,3
777,"McGowan, D",MIA,P,61,6,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000,0,0,1,0,0,0,0,1,0,*.**,22,7
777,"McGuire, D",CIN,P,6,3,0,0,0,0,0,1,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,0,*.**,14,3
777,"McHugh, C",HOU,P,1,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,6,2
777,"Miller, A",CLE,P,5,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,3,1
777,"Miller, S",ARI,P,4,6,2,0,0,0,0,0,2,3,0,0,.000,.333,.000,.333,0,1,0,0,0,0,0,2,1,2.00,42,9
777,"Milner, H",PHI,P,37,2,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,0,0,-.--,6,2
777,"Miranda, A",SEA,P,4,6,1,0,0,0,0,0,0,3,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2,1,2.00,24,6
